1390128, 4116484
25789709, 26295584
2042652, 2811682
2394189, 2960341
1826872, 2600972
2174522, 2797124
3286809, 4705170
14748578, 20061548
6750375, 8020405
1851304, 13167296
13503734, 15458714
5845291, 6022767
5924837, 9037390
4000764, 6591013
25661681, 28489867
2035714, 3185870
1783106, 2646444
1801711, 2398035
5542609, 6183018
2050967, 2849966
2881833, 5327390
1096316, 1712281
6050728, 6817647
2252915, 2943684
1885113, 2617701
1585747, 2227211
1816694, 2465929
854068, 1060280
3373223, 3979214
926882, 1063790
3166658, 3903005
1057109, 1585715
1946900, 2780652
1987888, 2880274
3184543, 3966209
735068, 2088299
725522, 982759
2843534, 3607231
5977960, 6849466
1751283, 2510473
1735399, 2502119
2807891, 4217535
1397649, 1943152
4198066, 4726218
1466839, 2225774
1262612, 2049775
1469683, 2166917
3752645, 4725095
1609272, 2578509
7564854, 8063588
5455184, 6001217
3437107, 4376560
12037638, 14312757
5797689, 6864147
2005884, 2882999
1839756, 2531989
1552839, 2327494
13879377, 14790842
12801881, 14148585
14374356, 15445963
1468542, 2189253
1372400, 2192766
32481482, 34036410
1589221, 2302895
43682828, 44679303
2602417, 3196828
1213438, 1777171
3738175, 4470167
1976512, 2673957
927258, 1464387
13650062, 14601483
2979362, 3406995
3849392, 4889871
1571208, 2277162
1526664, 2285231
1013316, 1942353
1224850, 1955174
7266132, 8150297
5333552, 6351204
5346914, 6203151
2821975, 3442654
4867387, 5600955
10475288, 11235353
1378708, 2125870
1487531, 2233422
1337351, 2109395
2826434, 3479986
2042139, 2612824
2277852, 7009837
3063808, 3347218
4511840, 5226549
6022138, 14510592
2912565, 3047539
4497676, 4667500
27138105, 30882212
21485496, 22826385
19367009, 21385885
1473685, 2193649
31696771, 32538786
4706836, 10223369
4069577, 25560683
24972387, 30706766
1240803, 1865607
4224198, 4953410
1406843, 2524740
4226119, 8553008
15037776, 18471431
4976569, 9754867
7813818, 12822781
14753942, 15650074
37913260, 38994814
1275764, 1869445
1483547, 2107890
2035620, 2408918
3558272, 5006870
1348627, 2009772
6447292, 9759711
3145779, 7391251
11287816, 11699776
1231392, 2000703
2817597, 3689905
1494934, 4464699
1501087, 2126467
1487773, 2383429
4481189, 6053393
4334839, 5250210
1560048, 3153607
1279972, 2040297
3909225, 4608273
1433051, 2093329
5833654, 6518387
12688688, 13440327
1445987, 1577489
4717203, 4871530
3890476, 5610554
10255352, 10430636
8468343, 8636694
13893330, 14092406
1392016, 1564219
1718997, 1944830
2650011, 3052124
5216131, 6053856
1516335, 1700571
1385606, 1536704
4067050, 4198353
3810524, 3941816
5860502, 5989023
7615118, 8193993
5091292, 5409481
3352181, 4205087
9929854, 10456163
1483299, 1640252
2431105, 2616674
3141283, 3307882
1420319, 1564449
3647889, 3801631
13658077, 13820111
3606305, 3943084
2065281, 2781372
1201678, 1762312
1494213, 2280222
3745369, 4641981
1579319, 2479840
3783824, 4632705
1732635, 2746102
6158839, 7657006
4260202, 5605743
3562332, 4503521
8960752, 10088846
981223, 1525635
3540290, 4138156
1439695, 2075240
2254150, 3043500
1345591, 2027039
2266799, 3015711
1412170, 2157771
3412713, 4369898
1495332, 2387420
1431811, 2195329
2394097, 5553656
4926095, 8393879
3192488, 4551422
12253407, 13137606
1319864, 2164476
1381049, 2153144
720057, 1140036
2838493, 3630285
1551571, 2276866
1787875, 2788152
9229753, 14492539
9261157, 13792671
4723969, 7481235
3304865, 5602743
2668767, 3477943
1431739, 2207212
1419086, 2483975
4222535, 5215982
1479456, 2632914
3249138, 5069546
2103381, 3067852
1642773, 4623857
7061484, 9136752
2763515, 4374401
12474568, 13585582
4749616, 6173667
